Year,Country,Category,Value
2015,Paraguay,Invertebrates,0
2015,Paraguay,Plants,19
2015,Paraguay,Total,58
2015,Paraguay,Vertebrates,39
2015,Peru,Invertebrates,8
2015,Peru,Plants,318
2015,Peru,Total,643
2015,Peru,Vertebrates,317
2015,Philippines,Invertebrates,237
2015,Philippines,Plants,239
2015,Philippines,Total,767
2015,Philippines,Vertebrates,291
2015,Pitcairn,Invertebrates,16
2015,Pitcairn,Plants,7
2015,Pitcairn,Total,43
2015,Pitcairn,Vertebrates,20
2015,Poland,Invertebrates,22
2015,Poland,Plants,10
2015,Poland,Total,51
2015,Poland,Vertebrates,19
2015,Portugal,Invertebrates,94
2015,Portugal,Plants,81
2015,Portugal,Total,256
2015,Portugal,Vertebrates,81
2015,Puerto Rico,Invertebrates,0
2015,Puerto Rico,Plants,57
2015,Puerto Rico,Total,127
2015,Puerto Rico,Vertebrates,70
2015,Qatar,Invertebrates,13
2015,Qatar,Plants,0
2015,Qatar,Total,35
2015,Qatar,Vertebrates,22
2015,South Korea,Invertebrates,4
2015,South Korea,Plants,7
2015,South Korea,Total,76
2015,South Korea,Vertebrates,65
2015,Moldova,Invertebrates,5
2015,Moldova,Plants,2
2015,Moldova,Total,29
2015,Moldova,Vertebrates,22
2015,Romania,Invertebrates,38
2015,Romania,Plants,5
2015,Romania,Total,85
2015,Romania,Vertebrates,42
2015,Russia,Invertebrates,36
2015,Russia,Plants,55
2015,Russia,Total,217
2015,Russia,Vertebrates,126
2015,Rwanda,Invertebrates,2
2015,Rwanda,Plants,8
2015,Rwanda,Total,61
2015,Rwanda,Vertebrates,51
2015,R�union,Invertebrates,87
2015,R�union,Plants,17
2015,R�union,Total,126
2015,R�union,Vertebrates,22
2015,Saint Barthelemy,Invertebrates,11
2015,Saint Barthelemy,Plants,2
2015,Saint Barthelemy,Total,29
2015,Saint Barthelemy,Vertebrates,16
2015,Saint Helena,Invertebrates,13
2015,Saint Helena,Plants,30
2015,Saint Helena,Total,80
2015,Saint Helena,Vertebrates,37
2015,Saint Kitts and Nevis,Invertebrates,10
2015,Saint Kitts and Nevis,Plants,2
2015,Saint Kitts and Nevis,Total,51
2015,Saint Kitts and Nevis,Vertebrates,39
2015,Saint Lucia,Invertebrates,11
2015,Saint Lucia,Plants,6
2015,Saint Lucia,Total,58
2015,Saint Lucia,Vertebrates,41
2015,Saint Martin (French part),Invertebrates,10
2015,Saint Martin (French part),Plants,3
2015,Saint Martin (French part),Total,51
2015,Saint Martin (French part),Vertebrates,38
2015,Saint Pierre and Miquelon,Invertebrates,0
2015,Saint Pierre and Miquelon,Plants,0
2015,Saint Pierre and Miquelon,Total,7
2015,Saint Pierre and Miquelon,Vertebrates,7
2015,Saint Vincent & Grenadines,Invertebrates,10
2015,Saint Vincent & Grenadines,Plants,5
2015,Saint Vincent & Grenadines,Total,54
2015,Saint Vincent & Grenadines,Vertebrates,39
2015,Samoa,Invertebrates,62
2015,Samoa,Plants,2
2015,Samoa,Total,90
2015,Samoa,Vertebrates,26
2015,San Marino,Invertebrates,1
2015,San Marino,Plants,0
2015,San Marino,Total,1
2015,San Marino,Vertebrates,0
2015,Sao Tome and Principe,Invertebrates,5
2015,Sao Tome and Principe,Plants,38
2015,Sao Tome and Principe,Total,81
2015,Sao Tome and Principe,Vertebrates,38
2015,Saudi Arabia,Invertebrates,59
2015,Saudi Arabia,Plants,3
2015,Saudi Arabia,Total,119
2015,Saudi Arabia,Vertebrates,57
2015,Senegal,Invertebrates,13
2015,Senegal,Plants,11
2015,Senegal,Total,106
2015,Senegal,Vertebrates,82
2015,Republic of Serbia,Invertebrates,22
2015,Republic of Serbia,Plants,5
2015,Republic of Serbia,Total,56
2015,Republic of Serbia,Vertebrates,29
2015,Seychelles,Invertebrates,319
2015,Seychelles,Plants,62
2015,Seychelles,Total,435
2015,Seychelles,Vertebrates,54
2015,Sierra Leone,Invertebrates,8
2015,Sierra Leone,Plants,58
2015,Sierra Leone,Total,158
2015,Sierra Leone,Vertebrates,92
2015,Singapore,Invertebrates,173
2015,Singapore,Plants,58
2015,Singapore,Total,287
2015,Singapore,Vertebrates,56
2015,Sint Maarten (Dutch part),Invertebrates,10
2015,Sint Maarten (Dutch part),Plants,2
2015,Sint Maarten (Dutch part),Total,49
2015,Sint Maarten (Dutch part),Vertebrates,37
2015,Slovakia,Invertebrates,22
2015,Slovakia,Plants,7
2015,Slovakia,Total,45
2015,Slovakia,Vertebrates,16
2015,Slovenia,Invertebrates,76
2015,Slovenia,Plants,7
2015,Slovenia,Total,125
2015,Slovenia,Vertebrates,42
2015,Solomon Islands,Invertebrates,151
2015,Solomon Islands,Plants,17
2015,Solomon Islands,Total,238
2015,Solomon Islands,Vertebrates,70
2015,Somalia,Invertebrates,62
2015,Somalia,Plants,43
2015,Somalia,Total,165
2015,Somalia,Vertebrates,60
2015,South Africa,Invertebrates,202
2015,South Africa,Plants,116
2015,South Africa,Total,527
2015,South Africa,Vertebrates,209
2015,South Georgia & Sandwich Is.,Invertebrates,0
2015,South Georgia & Sandwich Is.,Plants,0
2015,South Georgia & Sandwich Is.,Total,9
2015,South Georgia & Sandwich Is.,Vertebrates,9
2015,South Sudan,Invertebrates,0
2015,South Sudan,Plants,16
2015,South Sudan,Total,42
2015,South Sudan,Vertebrates,26
2015,Spain,Invertebrates,215
2015,Spain,Plants,213
2015,Spain,Total,551
2015,Spain,Vertebrates,123
2015,Sri Lanka,Invertebrates,130
2015,Sri Lanka,Plants,291
2015,Sri Lanka,Total,580
2015,Sri Lanka,Vertebrates,159
2015,State of Palestine,Invertebrates,4
2015,State of Palestine,Plants,0
2015,State of Palestine,Total,24
2015,State of Palestine,Vertebrates,20
2015,Sudan,Invertebrates,50
2015,Sudan,Plants,16
2015,Sudan,Total,123
2015,Sudan,Vertebrates,57
2015,Suriname,Invertebrates,1
2015,Suriname,Plants,26
2015,Suriname,Total,76
2015,Suriname,Vertebrates,49
2015,Svalbard and Jan Mayen Is.,Invertebrates,0
2015,Svalbard and Jan Mayen Is.,Plants,0
2015,Svalbard and Jan Mayen Is.,Total,5
2015,Svalbard and Jan Mayen Is.,Vertebrates,5
2015,Sweden,Invertebrates,15
2015,Sweden,Plants,5
2015,Sweden,Total,36
2015,Sweden,Vertebrates,16
2015,Switzerland,Invertebrates,43
2015,Switzerland,Plants,4
2015,Switzerland,Total,62
2015,Switzerland,Vertebrates,15
2015,Syria,Invertebrates,20
2015,Syria,Plants,4
2015,Syria,Total,108
2015,Syria,Vertebrates,84
2015,Tajikistan,Invertebrates,3
2015,Tajikistan,Plants,12
2015,Tajikistan,Total,41
2015,Tajikistan,Vertebrates,26
2015,Thailand,Invertebrates,211
2015,Thailand,Plants,150
2015,Thailand,Total,595
2015,Thailand,Vertebrates,234
2015,Timor-Leste,Invertebrates,1
2015,Timor-Leste,Plants,1
2015,Timor-Leste,Total,21
2015,Timor-Leste,Vertebrates,19
2015,Togo,Invertebrates,3
2015,Togo,Plants,12
2015,Togo,Total,66
2015,Togo,Vertebrates,51
2015,Tokelau,Invertebrates,35
2015,Tokelau,Plants,0
2015,Tokelau,Total,46
2015,Tokelau,Vertebrates,11
2015,Tonga,Invertebrates,47
2015,Tonga,Plants,4
2015,Tonga,Total,74
2015,Tonga,Vertebrates,23
2015,Trinidad and Tobago,Invertebrates,10
2015,Trinidad and Tobago,Plants,2
2015,Trinidad and Tobago,Total,65
2015,Trinidad and Tobago,Vertebrates,53
2015,Tunisia,Invertebrates,15
2015,Tunisia,Plants,7
2015,Tunisia,Total,83
2015,Tunisia,Vertebrates,61
2015,Turkey,Invertebrates,76
2015,Turkey,Plants,103
2015,Turkey,Total,370
2015,Turkey,Vertebrates,191
2015,Turkmenistan,Invertebrates,7
2015,Turkmenistan,Plants,4
2015,Turkmenistan,Total,49
2015,Turkmenistan,Vertebrates,38
2015,Turks and Caicos Islands,Invertebrates,10
2015,Turks and Caicos Islands,Plants,9
2015,Turks and Caicos Islands,Total,56
2015,Turks and Caicos Islands,Vertebrates,37
2015,Tuvalu,Invertebrates,78
2015,Tuvalu,Plants,0
2015,Tuvalu,Total,93
2015,Tuvalu,Vertebrates,15
2015,U.S. Minor Outlying islands,Invertebrates,47
2015,U.S. Minor Outlying islands,Plants,0
2015,U.S. Minor Outlying islands,Total,71
2015,U.S. Minor Outlying islands,Vertebrates,24
2015,Uganda,Invertebrates,19
2015,Uganda,Plants,52
2015,Uganda,Total,188
2015,Uganda,Vertebrates,117
2015,Ukraine,Invertebrates,23
2015,Ukraine,Plants,17
2015,Ukraine,Total,87
2015,Ukraine,Vertebrates,47
2015,United Arab Emirates,Invertebrates,15
2015,United Arab Emirates,Plants,0
2015,United Arab Emirates,Total,48
2015,United Arab Emirates,Vertebrates,33
2015,United Kingdom,Invertebrates,18
2015,United Kingdom,Plants,16
2015,United Kingdom,Total,87
2015,United Kingdom,Vertebrates,53
2015,United Republic of Tanzania,Invertebrates,129
2015,United Republic of Tanzania,Plants,602
2015,United Republic of Tanzania,Total,1077
2015,United Republic of Tanzania,Vertebrates,346
2015,United States of America,Invertebrates,575
2015,United States of America,Plants,280
2015,United States of America,Total,1299
2015,United States of America,Vertebrates,444
2015,United States Virgin Islands,Invertebrates,0
2015,United States Virgin Islands,Plants,12
2015,United States Virgin Islands,Total,53
2015,United States Virgin Islands,Vertebrates,41
2015,Uruguay,Invertebrates,2
2015,Uruguay,Plants,22
2015,Uruguay,Total,103
2015,Uruguay,Vertebrates,79
2015,Uzbekistan,Invertebrates,3
2015,Uzbekistan,Plants,17
2015,Uzbekistan,Total,54
2015,Uzbekistan,Vertebrates,34
2015,Vanuatu,Invertebrates,92
2015,Vanuatu,Plants,10
2015,Vanuatu,Total,137
2015,Vanuatu,Vertebrates,35
2015,Venezuela,Invertebrates,26
2015,Venezuela,Plants,77
2015,Venezuela,Total,312
2015,Venezuela,Vertebrates,209
2015,Vietnam,Invertebrates,127
2015,Vietnam,Plants,199
2015,Vietnam,Total,565
2015,Vietnam,Vertebrates,239
2015,Wallis and Futuna Islands,Invertebrates,65
2015,Wallis and Futuna Islands,Plants,1
2015,Wallis and Futuna Islands,Total,88
2015,Wallis and Futuna Islands,Vertebrates,22
2015,Western Sahara,Invertebrates,3
2015,Western Sahara,Plants,0
2015,Western Sahara,Total,39
2015,Western Sahara,Vertebrates,36
2015,Yemen,Invertebrates,68
2015,Yemen,Plants,162
2015,Yemen,Total,287
2015,Yemen,Vertebrates,57
2015,Zambia,Invertebrates,14
2015,Zambia,Plants,20
2015,Zambia,Total,83
2015,Zambia,Vertebrates,49
2015,Zimbabwe,Invertebrates,5
2015,Zimbabwe,Plants,17
2015,Zimbabwe,Total,60
2015,Zimbabwe,Vertebrates,38
2016,Afghanistan,Invertebrates,2
2016,Afghanistan,Plants,5
2016,Afghanistan,Total,42
2016,Afghanistan,Vertebrates,35
2016,Albania,Invertebrates,62
2016,Albania,Plants,0
2016,Albania,Total,125
2016,Albania,Vertebrates,63
2016,Algeria,Invertebrates,29
2016,Algeria,Plants,18
2016,Algeria,Total,125
2016,Algeria,Vertebrates,78
2016,American Samoa,Invertebrates,64
2016,American Samoa,Plants,1
2016,American Samoa,Total,92
2016,American Samoa,Vertebrates,27
2016,Andorra,Invertebrates,7
2016,Andorra,Plants,0
2016,Andorra,Total,12
2016,Andorra,Vertebrates,5
2016,Angola,Invertebrates,9
2016,Angola,Plants,34
2016,Angola,Total,142
2016,Angola,Vertebrates,99
2016,Anguilla,Invertebrates,10
2016,Anguilla,Plants,4
2016,Anguilla,Total,52
2016,Anguilla,Vertebrates,38
2016,Antarctica,Invertebrates,0
2016,Antarctica,Plants,0
2016,Antarctica,Total,6
2016,Antarctica,Vertebrates,6
2016,Antigua and Barbuda,Invertebrates,11
2016,Antigua and Barbuda,Plants,4
2016,Antigua and Barbuda,Total,53
2016,Antigua and Barbuda,Vertebrates,38
2016,Areas n.e.s,Invertebrates,1
2016,Areas n.e.s,Plants,0
2016,Areas n.e.s,Total,4
2016,Areas n.e.s,Vertebrates,3
2016,Argentina,Invertebrates,14
2016,Argentina,Plants,70
2016,Argentina,Total,256
2016,Argentina,Vertebrates,172
2016,Armenia,Invertebrates,9
2016,Armenia,Plants,71
2016,Armenia,Total,114
2016,Armenia,Vertebrates,34
2016,Aruba,Invertebrates,2
2016,Aruba,Plants,2
2016,Aruba,Total,32
2016,Aruba,Vertebrates,28
2016,Australia,Invertebrates,514
2016,Australia,Plants,93
2016,Australia,Total,926
2016,Australia,Vertebrates,319
2016,Austria,Invertebrates,69
2016,Austria,Plants,21
2016,Austria,Total,117
2016,Austria,Vertebrates,27
2016,Azerbaijan,Invertebrates,7
2016,Azerbaijan,Plants,42
2016,Azerbaijan,Total,96
2016,Azerbaijan,Vertebrates,47
2016,Bahamas,Invertebrates,12
2016,Bahamas,Plants,8
2016,Bahamas,Total,85
2016,Bahamas,Vertebrates,65
2016,Bahrain,Invertebrates,13
2016,Bahrain,Plants,0
2016,Bahrain,Total,36
2016,Bahrain,Vertebrates,23
2016,Bangladesh,Invertebrates,7
2016,Bangladesh,Plants,21
2016,Bangladesh,Total,148
2016,Bangladesh,Vertebrates,120
2016,Barbados,Invertebrates,11
2016,Barbados,Plants,3
2016,Barbados,Total,53
2016,Barbados,Vertebrates,39
2016,Belarus,Invertebrates,9
2016,Belarus,Plants,1
2016,Belarus,Total,24
2016,Belarus,Vertebrates,14
2016,Belgium,Invertebrates,14
2016,Belgium,Plants,1
2016,Belgium,Total,38
2016,Belgium,Vertebrates,23
2016,Belize,Invertebrates,12
2016,Belize,Plants,36
2016,Belize,Total,118
2016,Belize,Vertebrates,70
2016,Benin,Invertebrates,3
2016,Benin,Plants,17
2016,Benin,Total,86
2016,Benin,Vertebrates,66
2016,Bermuda,Invertebrates,28
2016,Bermuda,Plants,8
2016,Bermuda,Total,71
2016,Bermuda,Vertebrates,35
2016,Bhutan,Invertebrates,1
2016,Bhutan,Plants,18
2016,Bhutan,Total,73
2016,Bhutan,Vertebrates,54
2016,Bolivia,Invertebrates,3
2016,Bolivia,Plants,104
2016,Bolivia,Total,231
2016,Bolivia,Vertebrates,124
2016,"Bonaire, St. Eustatius & Saba",Invertebrates,11
2016,"Bonaire, St. Eustatius & Saba",Plants,3
2016,"Bonaire, St. Eustatius & Saba",Total,56
2016,"Bonaire, St. Eustatius & Saba",Vertebrates,42
2016,Bosnia and Herzegovina,Invertebrates,36
2016,Bosnia and Herzegovina,Plants,1
2016,Bosnia and Herzegovina,Total,88
2016,Bosnia and Herzegovina,Vertebrates,51
2016,Botswana,Invertebrates,0
2016,Botswana,Plants,2
2016,Botswana,Total,26
2016,Botswana,Vertebrates,24
2016,Bouvet Island,Invertebrates,0
2016,Bouvet Island,Plants,0
2016,Bouvet Island,Total,3
2016,Bouvet Island,Vertebrates,3
2016,Brazil,Invertebrates,55
2016,Brazil,Plants,521
2016,Brazil,Total,973
2016,Brazil,Vertebrates,397
2016,British Indian Ocean Terr.,Invertebrates,69
2016,British Indian Ocean Terr.,Plants,1
2016,British Indian Ocean Terr.,Total,84
2016,British Indian Ocean Terr.,Vertebrates,14
2016,British Virgin Islands,Invertebrates,10
2016,British Virgin Islands,Plants,10
2016,British Virgin Islands,Total,61
2016,British Virgin Islands,Vertebrates,41
2016,Brunei,Invertebrates,8
2016,Brunei,Plants,104
2016,Brunei,Total,192
2016,Brunei,Vertebrates,80
2016,Bulgaria,Invertebrates,38
2016,Bulgaria,Plants,6
2016,Bulgaria,Total,93
2016,Bulgaria,Vertebrates,49
2016,Burkina Faso,Invertebrates,1
2016,Burkina Faso,Plants,3
2016,Burkina Faso,Total,31
2016,Burkina Faso,Vertebrates,27
2016,Burundi,Invertebrates,7
2016,Burundi,Plants,8
2016,Burundi,Total,59
2016,Burundi,Vertebrates,44
2016,Cabo Verde,Invertebrates,13
2016,Cabo Verde,Plants,3
2016,Cabo Verde,Total,65
2016,Cabo Verde,Vertebrates,49
2016,Cambodia,Invertebrates,79
2016,Cambodia,Plants,36
2016,Cambodia,Total,252
2016,Cambodia,Vertebrates,137
2016,Cameroon,Invertebrates,27
2016,Cameroon,Plants,490
2016,Cameroon,Total,772
2016,Cameroon,Vertebrates,255
2016,Canada,Invertebrates,25
2016,Canada,Plants,14
2016,Canada,Total,118
2016,Canada,Vertebrates,79
2016,Cayman Islands,Invertebrates,11
2016,Cayman Islands,Plants,22
2016,Cayman Islands,Total,71
2016,Cayman Islands,Vertebrates,38
2016,Central African Republic,Invertebrates,0
2016,Central African Republic,Plants,24
2016,Central African Republic,Total,57
2016,Central African Republic,Vertebrates,33
2016,Chad,Invertebrates,4
2016,Chad,Plants,6
2016,Chad,Total,41
2016,Chad,Vertebrates,31
2016,Chile,Invertebrates,13
2016,Chile,Plants,72
2016,Chile,Total,196
2016,Chile,Vertebrates,111
2016,China,Invertebrates,76
2016,China,Plants,575
2016,China,Total,1079
2016,China,Vertebrates,428
2016,"China, Hong Kong SAR",Invertebrates,8
2016,"China, Hong Kong SAR",Plants,9
2016,"China, Hong Kong SAR",Total,63
2016,"China, Hong Kong SAR",Vertebrates,46
2016,"China, Macao SAR",Invertebrates,1
2016,"China, Macao SAR",Plants,0
2016,"China, Macao SAR",Total,11
2016,"China, Macao SAR",Vertebrates,10
2016,Christmas Island,Invertebrates,18
2016,Christmas Island,Plants,1
2016,Christmas Island,Total,39
2016,Christmas Island,Vertebrates,20
2016,Cocos (Keeling) Islands,Invertebrates,20
2016,Cocos (Keeling) Islands,Plants,0
2016,Cocos (Keeling) Islands,Total,32
2016,Cocos (Keeling) Islands,Vertebrates,12
2016,Colombia,Invertebrates,52
2016,Colombia,Plants,257
2016,Colombia,Total,827
2016,Colombia,Vertebrates,518
2016,Comoros,Invertebrates,73
2016,Comoros,Plants,7
2016,Comoros,Total,109
2016,Comoros,Vertebrates,29
2016,Congo,Invertebrates,7
2016,Congo,Plants,45
2016,Congo,Total,133
2016,Congo,Vertebrates,81
2016,Cook Islands,Invertebrates,32
2016,Cook Islands,Plants,11
2016,Cook Islands,Total,74
2016,Cook Islands,Vertebrates,31
2016,Costa Rica,Invertebrates,31
2016,Costa Rica,Plants,140
2016,Costa Rica,Total,337
2016,Costa Rica,Vertebrates,166
2016,Croatia,Invertebrates,68
2016,Croatia,Plants,9
2016,Croatia,Total,170
2016,Croatia,Vertebrates,93
2016,Cuba,Invertebrates,23
2016,Cuba,Plants,179
2016,Cuba,Total,340
2016,Cuba,Vertebrates,138
2016,Cura�ao,Invertebrates,11
2016,Cura�ao,Plants,2
2016,Cura�ao,Total,49
2016,Cura�ao,Vertebrates,36
2016,Cyprus,Invertebrates,12
2016,Cyprus,Plants,18
2016,Cyprus,Total,71
2016,Cyprus,Vertebrates,41
2016,Czech Republic,Invertebrates,24
2016,Czech Republic,Plants,15
2016,Czech Republic,Total,53
2016,Czech Republic,Vertebrates,14
2016,Ivory Coast,Invertebrates,6
2016,Ivory Coast,Plants,112
2016,Ivory Coast,Total,245
2016,Ivory Coast,Vertebrates,127
2016,North Korea,Invertebrates,3
2016,North Korea,Plants,17
2016,North Korea,Total,77
2016,North Korea,Vertebrates,57
2016,Congo,Invertebrates,53
2016,Congo,Plants,113
2016,Congo,Total,349
2016,Congo,Vertebrates,183
2016,Denmark,Invertebrates,15
2016,Denmark,Plants,4
2016,Denmark,Total,46
2016,Denmark,Vertebrates,27
2016,Djibouti,Invertebrates,57
2016,Djibouti,Plants,3
2016,Djibouti,Total,98
2016,Djibouti,Vertebrates,38
2016,Dominica,Invertebrates,11
2016,Dominica,Plants,11
2016,Dominica,Total,64
2016,Dominica,Vertebrates,42
2016,Dominican Republic,Invertebrates,16
2016,Dominican Republic,Plants,42
2016,Dominican Republic,Total,153
2016,Dominican Republic,Vertebrates,95
2016,Ecuador,Invertebrates,70
2016,Ecuador,Plants,1866
2016,Ecuador,Total,2353
2016,Ecuador,Vertebrates,417
2016,Egypt,Invertebrates,56
2016,Egypt,Plants,3
2016,Egypt,Total,155
2016,Egypt,Vertebrates,96
2016,El Salvador,Invertebrates,10
2016,El Salvador,Plants,29
2016,El Salvador,Total,86
2016,El Salvador,Vertebrates,47
2016,Equatorial Guinea,Invertebrates,5
2016,Equatorial Guinea,Plants,88
2016,Equatorial Guinea,Total,178
2016,Equatorial Guinea,Vertebrates,85
2016,Eritrea,Invertebrates,58
2016,Eritrea,Plants,4
2016,Eritrea,Total,120
2016,Eritrea,Vertebrates,58
2016,Estonia,Invertebrates,6
2016,Estonia,Plants,2
2016,Estonia,Total,22
2016,Estonia,Vertebrates,14
2016,Eswatini,Invertebrates,0
2016,Eswatini,Plants,11
2016,Eswatini,Total,36
2016,Eswatini,Vertebrates,25
2016,Ethiopia,Invertebrates,15
2016,Ethiopia,Plants,41
2016,Ethiopia,Total,148
2016,Ethiopia,Vertebrates,92
2016,Falkland Islands (Malvinas),Invertebrates,0
2016,Falkland Islands (Malvinas),Plants,5
2016,Falkland Islands (Malvinas),Total,23
2016,Falkland Islands (Malvinas),Vertebrates,18
2016,Faroe Islands,Invertebrates,0
2016,Faroe Islands,Plants,1
2016,Faroe Islands,Total,21
2016,Faroe Islands,Vertebrates,20
2016,Fiji,Invertebrates,165
2016,Fiji,Plants,65
2016,Fiji,Total,282
2016,Fiji,Vertebrates,52
2016,Finland,Invertebrates,10
2016,Finland,Plants,8
2016,Finland,Total,35
2016,Finland,Vertebrates,17
2016,France,Invertebrates,137
2016,France,Plants,43
2016,France,Total,260
2016,France,Vertebrates,80
2016,French Guiana,Invertebrates,0
2016,French Guiana,Plants,18
2016,French Guiana,Total,73
2016,French Guiana,Vertebrates,55
2016,French Polynesia,Invertebrates,65
2016,French Polynesia,Plants,47
2016,French Polynesia,Total,175
2016,French Polynesia,Vertebrates,63
2016,French Southern Territories,Invertebrates,0
2016,French Southern Territories,Plants,0
2016,French Southern Territories,Total,24
2016,French Southern Territories,Vertebrates,24
2016,Gabon,Invertebrates,3
2016,Gabon,Plants,162
2016,Gabon,Total,270
2016,Gabon,Vertebrates,105
2016,Gambia,Invertebrates,2
2016,Gambia,Plants,5
2016,Gambia,Total,67
2016,Gambia,Vertebrates,60
